time,y,vy,ay
2.300999999999909784e-01,5.482897721491203358e-02,-2.500110361165645001e-01,7.925453242924516140e-01
2.301999999999909674e-01,5.480397894003745385e-02,-2.499544613750413480e-01,5.657474152316191995e-01
2.302999999999909564e-01,5.477898550531504207e-02,-2.499142330732533335e-01,4.022830178800331780e-01
2.303999999999909454e-01,5.475399552172480200e-02,-2.498854387315907200e-01,2.879434166261002348e-01
2.304999999999909344e-01,5.472900804625624449e-02,-2.498640706395592881e-01,2.136809203142060742e-01
2.305999999999909233e-01,5.470402248315694993e-02,-2.498471913463039817e-01,1.687929325530713454e-01
2.306999999999909123e-01,5.467903847388491667e-02,-2.498329940943315453e-01,1.419725197244580683e-01
2.307999999999909013e-01,5.465405579458124108e-02,-2.498205919791701979e-01,1.240211516134334946e-01
2.308999999999908903e-01,5.462907428219587747e-02,-2.498096557281255514e-01,1.093625104465968251e-01
2.309999999999908793e-01,5.460409379580071637e-02,-2.498000721750801290e-01,9.583553045419715422e-02
2.310999999999908683e-01,5.457911420572304079e-02,-2.497917293784434334e-01,8.342796636690513745e-02
2.311999999999908573e-01,5.455413627973493274e-02,-2.497667903837511305e-01,2.493899469229002019e-01
2.312999999999908463e-01,5.452915298918442621e-02,-2.498990206263180802e-01,-1.322302425669562798e+00
2.313999999999908352e-01,5.450415678116414531e-02,-2.500251397792689345e-01,-1.261191529508739917e+00
2.314999999999908242e-01,5.447915170212664498e-02,-2.500764409708030045e-01,-5.130119153407665111e-01
2.315999999999908132e-01,5.445413533199990747e-02,-2.502509615639738616e-01,-1.745205931708543323e+00
2.316999999999908022e-01,5.442910275778118506e-02,-2.504005228104528857e-01,-1.495612464790480045e+00
2.317999999999907912e-01,5.440405690589805027e-02,-2.505165148521993346e-01,-1.159920417464715969e+00
2.318999999999907802e-01,5.437899593276090265e-02,-2.507029478907474296e-01,-1.864330385481181240e+00
2.319999999999907692e-01,5.435392524904514300e-02,-2.507107264244083367e-01,-7.778533660906594704e-02
2.320999999999907581e-01,5.432885169737280973e-02,-2.507603070222852448e-01,-4.958059787690231035e-01
2.321999999999907471e-01,5.430377264860006270e-02,-2.508206684326512170e-01,-6.036141036597595377e-01
2.322999999999907361e-01,5.427869201468795562e-02,-2.507920098095280381e-01,2.865862312316054816e-01
2.323999999999907251e-01,5.425361430005230107e-02,-2.507622829035195955e-01,2.972690600846132902e-01
2.324999999999907141e-01,5.422853869614981115e-02,-2.507497951462540065e-01,1.248775726561651422e-01
2.325999999999907031e-01,5.420346369274774839e-02,-2.507502728950116166e-01,-4.777487575949698924e-03
2.326999999999906921e-01,5.417841551283747448e-02,-2.502133253105295885e-01,5.369475844820299493e+00
2.327999999999906811e-01,5.415341689831710409e-02,-2.497589650968939090e-01,4.543602136356859056e+00
2.328999999999906700e-01,5.412845835302355912e-02,-2.494119407739534555e-01,3.470243229404440299e+00
2.329999999999906590e-01,5.410353055242771853e-02,-2.491440711429060706e-01,2.678696310473853259e+00
2.330999999999906480e-01,5.407862250446433122e-02,-2.490168881247737387e-01,1.271830181323244879e+00
2.331999999999906370e-01,5.405371537477114685e-02,-2.491257057389427432e-01,-1.088176141690182508e+00
2.332999999999906260e-01,5.402879623975168771e-02,-2.492569946502894151e-01,-1.312889113466699120e+00
2.333999999999906150e-01,5.400386447018599989e-02,-2.493783966635228777e-01,-1.214020132334614255e+00
2.334999999999906040e-01,5.397892123419936045e-02,-2.494863230692412615e-01,-1.079264057183781267e+00
2.335999999999905929e-01,5.395396799500789403e-02,-2.495784607600321225e-01,-9.213769079086533420e-01
2.336999999999905819e-01,5.392900616640635553e-02,-2.496581112707810246e-01,-7.965051074890848737e-01
2.337999999999905709e-01,5.390403663568408416e-02,-2.497325031746180646e-01,-7.439190383703772058e-01
2.338999999999905599e-01,5.387905870501334682e-02,-2.498261102401098666e-01,-9.360706549181099234e-01
2.339999999999905489e-01,5.385407121198561298e-02,-2.499237503145082806e-01,-9.764007439841169145e-01
2.340999999999905379e-01,5.382907414305868055e-02,-2.500176282242045911e-01,-9.387790969630309679e-01
2.341999999999905269e-01,5.380406567635778736e-02,-2.501517057936997745e-01,-1.340775694951655606e+00
2.342999999999905159e-01,5.377906077927013806e-02,-2.499462359592764527e-01,2.054698344233302443e+00
2.343999999999905048e-01,5.375407522452359949e-02,-2.497648589714704936e-01,1.813769878059662943e+00
2.344999999999904938e-01,5.372909894053239099e-02,-2.497608208526505280e-01,4.038118819968445489e-02
2.345999999999904828e-01,5.370412237677924666e-02,-2.497704542102171243e-01,-9.633357566586067677e-02
2.346999999999904718e-01,5.367914487677344360e-02,-2.497795459058584910e-01,-9.091695641362208813e-02
2.347999999999904608e-01,5.365416172050103960e-02,-2.498835795421839590e-01,-1.040336363254666496e+00
2.348999999999904498e-01,5.362917911538402083e-02,-2.497685227982305023e-01,1.150567439534480707e+00
2.349999999999904388e-01,5.360420545288791666e-02,-2.497047271239156985e-01,6.379567431480580586e-01
2.350999999999904277e-01,5.357923646034227355e-02,-2.496751237888939212e-01,2.960333502177924236e-01
2.351999999999904167e-01,5.355426960801017849e-02,-2.496619228529874113e-01,1.320093590651160442e-01
2.352999999999904057e-01,5.352930361531747089e-02,-2.496579310012238262e-01,3.991851763579740142e-02
2.353999999999903947e-01,5.350433772206172195e-02,-2.496599341137633876e-01,-2.003112539560466046e-02
2.354999999999903837e-01,5.347937143593790854e-02,-2.496657883624859020e-01,-5.854248722501546875e-02
2.355999999999903727e-01,5.345440445670087554e-02,-2.496737963782190151e-01,-8.008015733111185919e-02
2.356999999999903617e-01,5.342943662922924886e-02,-2.496827530543370699e-01,-8.956676118062767422e-02
2.357999999999903507e-01,5.340446789186396870e-02,-2.496919942512769719e-01,-9.241196939909897268e-02
2.358999999999903396e-01,5.337949822727539040e-02,-2.497012975203105334e-01,-9.303269033567518331e-02
2.359999999999903286e-01,5.335452762775395180e-02,-2.497106929084715043e-01,-9.395388160984159687e-02
2.360999999999903176e-01,5.332955607900214529e-02,-2.497202821276531814e-01,-9.589219181688825311e-02
2.361999999999903066e-01,5.330458355851196844e-02,-2.497301276758212008e-01,-9.845548168015090529e-02
2.362999999999902956e-01,5.327961004108086596e-02,-2.497402209462571410e-01,-1.009327043595002610e-01
2.363999999999902846e-01,5.325463550487287423e-02,-2.497505032136443370e-01,-1.028226738720987438e-01
2.364999999999902736e-01,5.322965993452787037e-02,-2.497609036864020804e-01,-1.040047275773620938e-01
2.365999999999902625e-01,5.320468429513879050e-02,-2.497518840951701014e-01,9.019591231988018099e-02
2.366999999999902515e-01,5.317970117672843333e-02,-2.499104841120269593e-01,-1.586000168568713509e+00
2.367999999999902405e-01,5.315470229715628381e-02,-2.500671073309332360e-01,-1.566232189062815472e+00
2.368999999999902295e-01,5.312968901075994926e-02,-2.501986205958196541e-01,-1.315132648864370646e+00
2.369999999999902185e-01,5.310466008034953056e-02,-2.503799876125296087e-01,-1.813670167099673547e+00
2.370999999999902075e-01,5.307962345026037698e-02,-2.503526141705944008e-01,2.737344193523321700e-01
2.371999999999901965e-01,5.305458710738499700e-02,-2.503742433369899323e-01,-2.162916639553727205e-01
2.372999999999901855e-01,5.302955045743928258e-02,-2.503587555772455731e-01,1.548775974437103520e-01
2.373999999999901744e-01,5.300451080705018136e-02,-2.504342522048293440e-01,-7.549662758378300476e-01
2.374999999999901634e-01,5.297946477465554499e-02,-2.504863956879433973e-01,-5.214348311407936976e-01
2.375999999999901524e-01,5.295441079914335603e-02,-2.505931145558639717e-01,-1.067188679205883339e+00
2.376999999999901414e-01,5.292936221306601685e-02,-2.503786069908902068e-01,2.145075649737422374e+00
2.377999999999901304e-01,5.290433239498498058e-02,-2.502177546298984812e-01,1.608523609917346331e+00
2.378999999999901194e-01,5.287931611236379448e-02,-2.501078977938403503e-01,1.098568360581124281e+00
2.379999999999901084e-01,5.285430922368914569e-02,-2.500298756991114479e-01,7.802209472890211384e-01
2.380999999999900973e-01,5.282930905197649046e-02,-2.499735585540502347e-01,5.631714506120534258e-01
2.381999999999900863e-01,5.280431372132059903e-02,-2.499330545638448475e-01,4.050399020539967587e-01
2.382999999999900753e-01,5.277932187805303016e-02,-2.499038107874848869e-01,2.924377635997180147e-01
2.383999999999900643e-01,5.275433258626740368e-02,-2.498820249249782688e-01,2.178586250661567469e-01
2.384999999999900533e-01,5.272934524405723661e-02,-2.498648192783884669e-01,1.720564658979504835e-01
2.385999999999900423e-01,5.270435948521199482e-02,-2.498503576264655968e-01,1.446165192286072154e-01
2.386999999999900313e-01,5.267937508247651224e-02,-2.498376970832095756e-01,1.266054325602841979e-01
2.387999999999900202e-01,5.265439187423986978e-02,-2.498264676496521897e-01,1.122943355737630877e-01
2.388999999999900092e-01,5.262940972362446790e-02,-2.498165446583946459e-01,9.922991257555384415e-02
2.389999999999899982e-01,5.260442850501378942e-02,-2.498078275551246230e-01,8.717103270024305350e-02
2.390999999999899872e-01,5.257944810600585772e-02,-2.498001526034574482e-01,7.674951667169746528e-02
2.391999999999899762e-01,5.255446843319211414e-02,-2.497933036714272137e-01,6.848932030227639078e-02
2.392999999999899652e-01,5.252948941484099354e-02,-2.497870633509318428e-01,6.240320495361954822e-02
2.393999999999899542e-01,5.250451099877588568e-02,-2.497812579512312670e-01,5.805399700579137734e-02
2.394999999999899432e-01,5.247953547153964837e-02,-2.497292867735029509e-01,5.197117772830432969e-01
2.395999999999899321e-01,5.245455776685965105e-02,-2.498248068264999899e-01,-9.552005299704432462e-01
2.396999999999899211e-01,5.242957196335094189e-02,-2.498912633476646217e-01,-6.645652116463721670e-01
2.397999999999899101e-01,5.240456851718090781e-02,-2.501776600530075112e-01,-2.863967053428868592e+00
2.398999999999898991e-01,5.237954588678004481e-02,-2.502749479642029651e-01,-9.728791119542933297e-01
2.399999999999898881e-01,5.235451289031613914e-02,-2.503849813138709912e-01,-1.100333496680310219e+00
2.400999999999898771e-01,5.232946920732818585e-02,-2.504886784452456383e-01,-1.036971313746309464e+00
2.401999999999898661e-01,5.230441571619803137e-02,-2.505811441577938115e-01,-9.246571254819331287e-01
2.402999999999898550e-01,5.227935338963523443e-02,-2.506653870981110921e-01,-8.424294031727951326e-01
2.403999999999898440e-01,5.225428287294717200e-02,-2.507449466630922164e-01,-7.955956498111725894e-01
2.404999999999898330e-01,5.222920466037005160e-02,-2.508193048793660451e-01,-7.435821627381050680e-01
2.405999999999898220e-01,5.220414643755761502e-02,-2.503451513693204511e-01,4.741535100456161445e+00
2.406999999999898110e-01,5.217913225704787911e-02,-2.499384588254164041e-01,4.066925439040438128e+00
2.407999999999898000e-01,5.215415841405107028e-02,-2.495384011107807387e-01,4.000577146356631530e+00
2.408999999999897890e-01,5.212922107445529946e-02,-2.492083908046061613e-01,3.300103061745839117e+00
2.409999999999897780e-01,5.210431326516197503e-02,-2.489477950618864954e-01,2.605957427196676779e+00
2.410999999999897669e-01,5.207942879488088039e-02,-2.487416105600341043e-01,2.061845018524025797e+00
2.411999999999897559e-01,5.205456292443724070e-02,-2.485757983128058235e-01,1.658122472282759219e+00
2.412999999999897449e-01,5.202971218499422706e-02,-2.484389905474088944e-01,1.368077653969325347e+00
2.413999999999897339e-01,5.200487411429219331e-02,-2.483224234932643881e-01,1.165670541445052333e+00
2.414999999999897229e-01,5.198004700180440529e-02,-2.482198262625242569e-01,1.025972307401289862e+00
2.415999999999897119e-01,5.195522622884343050e-02,-2.481956329569827424e-01,2.419330554151631618e-01
2.416999999999897009e-01,5.193039769107711534e-02,-2.483751223692954035e-01,-1.794894123126650198e+00
2.417999999999896898e-01,5.190554979205098257e-02,-2.485828581532978643e-01,-2.077357840024515845e+00
2.418999999999896788e-01,5.188068183303416736e-02,-2.487763221830516236e-01,-1.934640297537560727e+00
2.419999999999896678e-01,5.185579562588214786e-02,-2.489478208572935281e-01,-1.714986742419007504e+00
2.420999999999896568e-01,5.183089334839589835e-02,-2.490977288677579948e-01,-1.499080104644787026e+00
2.421999999999896458e-01,5.180597703765808804e-02,-2.492284858884327992e-01,-1.307570206748158714e+00
2.422999999999896348e-01,5.178104844509403420e-02,-2.493433653927057680e-01,-1.148795042729819915e+00
2.423999999999896238e-01,5.175611174133733228e-02,-2.493907097413576857e-01,-4.734434865192802544e-01
2.424999999999896128e-01,5.173116503036113978e-02,-2.495435097825181026e-01,-1.528000411604055753e+00
2.425999999999896017e-01,5.170620452008908158e-02,-2.496666956586652275e-01,-1.231858761471285701e+00
2.426999999999895907e-01,5.168122632497917229e-02,-2.498972065395768383e-01,-2.305108809116117374e+00
2.427999999999895797e-01,5.165625384810359350e-02,-2.495523309720344141e-01,3.448755675424279854e+00
2.428999999999895687e-01,5.163130963135771634e-02,-2.493320039454864079e-01,2.203270265480068435e+00
2.429999999999895577e-01,5.160638262049641739e-02,-2.492082132805245875e-01,1.237906649618276234e+00
2.430999999999895467e-01,5.158146534856264398e-02,-2.491372253949286075e-01,7.098788559596617143e-01
2.431999999999895357e-01,5.155655357046248083e-02,-2.490983366082820116e-01,3.888878664660212481e-01
2.432999999999895246e-01,5.153164462537830615e-02,-2.490805650752231371e-01,1.777153305887164136e-01
2.433999999999895136e-01,5.150673679080304546e-02,-2.490761264300231370e-01,4.438645200005436608e-02
2.434999999999895026e-01,5.148182903080842504e-02,-2.490790734623528901e-01,-2.947032329765952516e-02
2.435999999999894916e-01,5.145692080725404460e-02,-2.490853976252090651e-01,-6.324162856172271807e-02
2.436999999999894806e-01,5.143201188818923714e-02,-2.490929836709945000e-01,-7.586045785448693179e-02
2.437999999999894696e-01,5.140710218249504998e-02,-2.491011302127990601e-01,-8.146541804555892941e-02
2.438999999999894586e-01,5.138219163214707147e-02,-2.491098767467222475e-01,-8.746533923193915150e-02
2.439999999999894476e-01,5.135728016660062734e-02,-2.491194341821460767e-01,-9.557435423830042132e-02
2.440999999999894365e-01,5.133236770122186210e-02,-2.491298733931300025e-01,-1.043921098392273233e-01
2.441999999999894255e-01,5.130745415439767754e-02,-2.491410630906073509e-01,-1.118969747733953579e-01
2.442999999999894145e-01,5.128253946351402082e-02,-2.491527545825695245e-01,-1.169149196217828812e-01
2.443999999999894035e-01,5.125762359077689484e-02,-2.491647001599056332e-01,-1.194557733610116940e-01
2.444999999999893925e-01,5.123270651917805757e-02,-2.491767318168661982e-01,-1.203165696055581296e-01
2.445999999999893815e-01,5.120778919397395157e-02,-2.491697722652991276e-01,6.959551567069689748e-02
2.446999999999893705e-01,5.118286419778349944e-02,-2.493301515437888194e-01,-1.603792784896948209e+00
2.447999999999893594e-01,5.115792326362778725e-02,-2.494885315704813700e-01,-1.583800266925615707e+00
2.448999999999893484e-01,5.113296420320675301e-02,-2.496926768501372962e-01,-2.041452796559394933e+00
2.449999999999893374e-01,5.110799541589384348e-02,-2.496830694080881263e-01,9.607442049156490749e-02
2.450999999999893264e-01,5.108302537220003187e-02,-2.497178044682014653e-01,-3.473506011332766485e-01
2.451999999999893154e-01,5.105805387503777742e-02,-2.497121387769432321e-01,5.665691258246723788e-02
2.452999999999893044e-01,5.103307854732947596e-02,-2.497944153891518415e-01,-8.227661220859716629e-01
2.453999999999892934e-01,5.100809626000963465e-02,-2.498513310076996563e-01,-5.691561854781838070e-01
2.454999999999892824e-01,5.098310911979904436e-02,-2.498914732040608822e-01,-4.014219636122510759e-01
2.455999999999892713e-01,5.095811485911698469e-02,-2.499937404371618821e-01,-1.022672331010034741e+00
2.456999999999892603e-01,5.093312625008563493e-02,-2.497784401898390516e-01,2.153002473228237346e+00
2.457999999999892493e-01,5.090815641292396193e-02,-2.496183030436863459e-01,1.601371461527157258e+00
2.458999999999892383e-01,5.088319997665183975e-02,-2.495104223987733016e-01,1.078806449130573553e+00
2.459999999999892273e-01,5.085825268379347980e-02,-2.494354347684151207e-01,7.498763035819185907e-01
2.460999999999892163e-01,5.083331177378132282e-02,-2.493827654747868272e-01,5.266929362828444150e-01
2.461999999999892053e-01,5.080837533391708433e-02,-2.493460318100422790e-01,3.673366474455079245e-01
2.462999999999891942e-01,5.078344201645163675e-02,-2.493203174989107318e-01,2.571431113155764336e-01
2.463999999999891832e-01,5.075851091772091983e-02,-2.493016571154448857e-01,1.866038346583662744e-01
2.464999999999891722e-01,5.073358147561986276e-02,-2.492871849056604860e-01,1.447220978441152717e-01
2.465999999999891612e-01,5.070865335775760069e-02,-2.492751723395485730e-01,1.201256611189938095e-01
2.466999999999891502e-01,5.068372635924014991e-02,-2.492647980094689353e-01,1.037433007964636833e-01
2.467999999999891392e-01,5.065880033050864512e-02,-2.492557766205904524e-01,9.021388878481099993e-02
2.468999999999891282e-01,5.063387514072571066e-02,-2.492480190381392846e-01,7.757582451154605707e-02
2.469999999999891171e-01,5.060895066854054214e-02,-2.492414246652741305e-01,6.594372865143888207e-02
2.470999999999891061e-01,5.058402680650295885e-02,-2.492358160863516470e-01,5.608578922473648337e-02
2.471999999999890951e-01,5.055910346735010413e-02,-2.492309669707217790e-01,4.849115629879467704e-02
2.472999999999890841e-01,5.053418058598649343e-02,-2.492266603015319826e-01,4.306669189791387242e-02
2.473999999999890731e-01,5.050926042540778566e-02,-2.491765512725986897e-01,5.010902893329655106e-01
2.474999999999890621e-01,5.048433792047674062e-02,-2.492735473482752817e-01,-9.699607567658933283e-01
2.475999999999890511e-01,5.045940612635927552e-02,-2.493623350009741835e-01,-8.878765269890307454e-01
2.476999999999890401e-01,5.043446667404515721e-02,-2.494267112814554099e-01,-6.437628048123200664e-01
2.477999999999890290e-01,5.040951699389240037e-02,-2.495668917737193515e-01,-1.401804922639333206e+00
2.478999999999890180e-01,5.038456190649233390e-02,-2.495348562276197557e-01,3.203554609960118649e-01
2.479999999999890070e-01,5.035960794805386526e-02,-2.495443125417080299e-01,-9.456314088270599549e-02
2.480999999999889960e-01,5.033465326720486244e-02,-2.495493044383541859e-01,-4.991896646158733297e-02
2.481999999999889850e-01,5.030969034448808108e-02,-2.497091498972754398e-01,-1.598454589212623400e+00
2.482999999999889740e-01,5.028471176291030020e-02,-2.498624816584021635e-01,-1.533317611267257297e+00
2.483999999999889630e-01,5.025971904816776276e-02,-2.499918131923232201e-01,-1.293315339210614257e+00
2.484999999999889519e-01,5.023471455435434690e-02,-2.500980630760278878e-01,-1.062498837046465860e+00
2.485999999999889409e-01,5.020972740184500432e-02,-2.496449871107801755e-01,4.530759652477049926e+00
2.486999999999889299e-01,5.018478220085895170e-02,-2.492590326103250320e-01,3.859545004551431013e+00
2.487999999999889189e-01,5.015987080740585274e-02,-2.489688364515914576e-01,2.901961587335828430e+00
2.488999999999889079e-01,5.013498489837134309e-02,-2.487493442385841358e-01,2.194922130073307720e+00
2.489999999999888969e-01,5.011011833849628866e-02,-2.485818532624906319e-01,1.674909760934936376e+00
2.490999999999888859e-01,5.008526658766211670e-02,-2.484531634209462825e-01,1.286898415443521904e+00
2.491999999999888749e-01,5.006042653730010533e-02,-2.483478438192348869e-01,1.053196017114086613e+00
2.492999999999888638e-01,5.003560099127042637e-02,-2.481630767744064103e-01,1.847670448284850941e+00
2.493999999999888528e-01,5.001079349469495644e-02,-2.479868547350586594e-01,1.762220393477503588e+00
2.494999999999888418e-01,4.998600241187982351e-02,-2.478348015675929661e-01,1.520531674657061183e+00
2.495999999999888308e-01,4.996122561021701380e-02,-2.477012316886423315e-01,1.335698789506278628e+00
2.496999999999888198e-01,4.993646053659603345e-02,-2.476002407309844111e-01,1.009909576579247181e+00
2.497999999999888088e-01,4.991170329933079103e-02,-2.475445045738397798e-01,5.573615714463744375e-01
2.498999999999887978e-01,4.988695063482020270e-02,-2.475087856379204199e-01,3.571893591934851564e-01
2.499999999999887867e-01,4.986220122762175661e-02,-2.474793583309585487e-01,2.942730696185764105e-01
2.500999999999887757e-01,4.983745131964007619e-02,-2.475188013025814426e-01,-3.944297162289129299e-01
2.501999999999887647e-01,4.981268818890702277e-02,-2.477438133585366797e-01,-2.250120559552491795e+00
2.502999999999887537e-01,4.978790563989767687e-02,-2.479071668283474306e-01,-1.633534698107640182e+00
2.503999999999887427e-01,4.976310251401706158e-02,-2.481553507839191486e-01,-2.481839555717094470e+00
2.504999999999887317e-01,4.973827698256431951e-02,-2.483552782709247397e-01,-1.999274870055847808e+00
2.505999999999887207e-01,4.971343371779383957e-02,-2.485100171386283585e-01,-1.547388677036279692e+00
2.506999999999887097e-01,4.968857193829632340e-02,-2.487255728117580000e-01,-2.155556731296488948e+00
2.507999999999886986e-01,4.966370014756937845e-02,-2.487102417271286614e-01,1.533108462935172667e-01
2.508999999999886876e-01,4.963882835022537243e-02,-2.487257051530580021e-01,-1.546342592934671356e-01
2.509999999999886766e-01,4.961395405037716949e-02,-2.487602918110342343e-01,-3.458665797622151317e-01
2.510999999999886656e-01,4.958907371430203853e-02,-2.488464296915488816e-01,-8.613788051464386086e-01
2.511999999999886546e-01,4.956420156558507401e-02,-2.485965446477193808e-01,2.498850438295071807e+00
2.512999999999886436e-01,4.953934999282542245e-02,-2.484349105453484141e-01,1.616341023709601421e+00
2.513999999999886326e-01,4.951451102664315013e-02,-2.483444131000986377e-01,9.049744524977594295e-01
2.514999999999886215e-01,4.948967906836643227e-02,-2.482947524342035139e-01,4.966066589511397567e-01
2.515999999999886105e-01,4.946485083558894297e-02,-2.482699031155907177e-01,2.484931861278900644e-01
2.516999999999885995e-01,4.944002429310477564e-02,-2.482609465677515503e-01,8.956547839176574877e-02
2.517999999999885885e-01,4.941519815128023879e-02,-2.482618899230498999e-01,-9.433552983422327509e-03
2.518999999999885775e-01,4.939037163353174331e-02,-2.482684650469167698e-01,-6.575123866878589129e-02
2.519999999999885665e-01,4.936554431545791405e-02,-2.482778964296122048e-01,-9.431382695426498985e-02
2.520999999999885555e-01,4.934071598609685028e-02,-2.482886907917020991e-01,-1.079436208989472540e-01
2.521999999999885445e-01,4.931588653866426919e-02,-2.483002578599599885e-01,-1.156706825789547144e-01
2.522999999999885334e-01,4.929105590191619479e-02,-2.483124771015081944e-01,-1.221924154820796665e-01
2.523999999999885224e-01,4.926622401020282899e-02,-2.483253571657499936e-01,-1.288006424181139808e-01
2.524999999999885114e-01,4.924139172044162543e-02,-2.483204380583330373e-01,4.919107416949927009e-02
2.525999999999885004e-01,4.921655153230090896e-02,-2.484833247559810887e-01,-1.628866976480596085e+00
2.526999999999884894e-01,4.919169514196733428e-02,-2.486444819154614294e-01,-1.611571594803529850e+00
2.527999999999884784e-01,4.916682389823241739e-02,-2.487803927829367601e-01,-1.359108674753339630e+00
2.528999999999884674e-01,4.914193657923510844e-02,-2.489659871631950683e-01,-1.855943802583120528e+00
2.529999999999884563e-01,4.911704110920117605e-02,-2.489434135154799388e-01,2.257364771512160306e-01
2.530999999999884453e-01,4.909214546448686933e-02,-2.489694807706245849e-01,-2.606725514463498206e-01
2.531999999999884343e-01,4.906724904411603749e-02,-2.489589266460781602e-01,1.055412454643760573e-01
2.532999999999884233e-01,4.904234915346024348e-02,-2.490388864698070970e-01,-7.995982372893811752e-01
2.533999999999884123e-01,4.901744243018120450e-02,-2.490955791110372464e-01,-5.669264123013939560e-01
2.534999999999884013e-01,4.899253081507390362e-02,-2.491367230349380568e-01,-4.114392390080386930e-01
2.535999999999883903e-01,4.896761197420839568e-02,-2.492400942752479032e-01,-1.033712403098429933e+00
2.536999999999883793e-01,4.894269859091930630e-02,-2.490275715064708406e-01,2.125227687770681051e+00
2.537999999999883682e-01,4.891780370773834985e-02,-2.488700921126429932e-01,1.574793938278381544e+00
2.538999999999883572e-01,4.889292196094647408e-02,-2.487648437248807243e-01,1.052483877622641506e+00
2.539999999999883462e-01,4.886804909495703897e-02,-2.486924760637921616e-01,7.236766108855096080e-01
2.540999999999883352e-01,4.884318235349006249e-02,-2.486423532757207344e-01,5.012278807143227821e-01
2.541999999999883242e-01,4.881831983197903319e-02,-2.486080769448325845e-01,3.427633088815353890e-01
2.542999999999883132e-01,4.879346019034776216e-02,-2.485847556805237391e-01,2.332126430885792523e-01
2.543999999999883022e-01,4.876860252966072617e-02,-2.485684580601978666e-01,1.629762032586179188e-01
2.544999999999882911e-01,4.874374628962214323e-02,-2.485563427114432511e-01,1.211534875462183941e-01
2.545999999999882801e-01,4.871889113800235288e-02,-2.485466896843998019e-01,9.653027043437881205e-02
2.546999999999882691e-01,4.869403686975429246e-02,-2.485386752768717067e-01,8.014407528105629841e-02
2.547999999999882581e-01,4.866918333563020199e-02,-2.485320072048964046e-01,6.668071975312377109e-02
2.548999999999882471e-01,4.864433040577406664e-02,-2.485265899178314697e-01,5.417287064942591379e-02
2.549999999999882361e-01,4.861947796029830737e-02,-2.485223195973759458e-01,4.270320455525333098e-02
2.550999999999882251e-01,4.859462589337489730e-02,-2.485190188708117365e-01,3.300726564218852549e-02
2.551999999999882141e-01,4.856977411926381716e-02,-2.485164633507305487e-01,2.555520081181697836e-02
2.552999999999882030e-01,4.854492257418002027e-02,-2.485144383252642919e-01,2.025025466264818857e-02
2.553999999999881920e-01,4.852007350276146824e-02,-2.484669900457651681e-01,4.744827949913555942e-01
2.554999999999881810e-01,4.849522183835978939e-02,-2.485662979878318357e-01,-9.930794206667447055e-01
2.555999999999881700e-01,4.847036065529877757e-02,-2.486573632324546035e-01,-9.106524462276809340e-01
2.556999999999881590e-01,4.844549159035841518e-02,-2.487239355748491476e-01,-6.657234239453085900e-01
2.557999999999881480e-01,4.842061209332097077e-02,-2.488660051740202994e-01,-1.420695991711424133e+00
2.558999999999881370e-01,4.839572697742967888e-02,-2.488363126517690871e-01,2.969252225121082889e-01
2.559999999999881259e-01,4.837084276044544690e-02,-2.488480270328298494e-01,-1.171438106076081453e-01
2.560999999999881149e-01,4.834595660409311824e-02,-2.488751000137221503e-01,-2.707298089230222304e-01
2.561999999999881039e-01,4.832106755659087982e-02,-2.489058500309873911e-01,-3.075001726524219103e-01
2.562999999999880929e-01,4.829617534852852223e-02,-2.489383112161017986e-01,-3.246118511440101440e-01
2.563999999999880819e-01,4.827128081039486901e-02,-2.489524514569758373e-01,-1.414024087403711327e-01
2.564999999999880709e-01,4.824637754970926423e-02,-2.491127622551508047e-01,-1.603107981749578581e+00
2.565999999999880599e-01,4.822148570980766547e-02,-2.487240357768503163e-01,3.887264783004897417e+00
2.566999999999880488e-01,4.819663032069718828e-02,-2.483837464326817956e-01,3.402893441685200138e+00
2.567999999999880378e-01,4.817180492434759709e-02,-2.481241805591390959e-01,2.595658735426943142e+00
2.568999999999880268e-01,4.814700247845728198e-02,-2.479247372471596322e-01,1.994433119794773113e+00
2.569999999999880158e-01,4.812221776264120898e-02,-2.477695790743576765e-01,1.551581728019466366e+00
2.570999999999880048e-01,4.809744689015046926e-02,-2.476478707403858281e-01,1.217083339718470381e+00
2.571999999999879938e-01,4.807268694536540737e-02,-2.475510249609007563e-01,9.684577948507001599e-01
2.572999999999879828e-01,4.804793580115148538e-02,-2.474718593175622428e-01,7.916564333852333935e-01
2.573999999999879718e-01,4.802319219434111885e-02,-2.474002768897529680e-01,7.158242780927018822e-01
2.574999999999879607e-01,4.799846082246137652e-02,-2.472271607050267883e-01,1.731161847261758258e+00
2.575999999999879497e-01,4.797374525720995292e-02,-2.470841443234048362e-01,1.430163816219392814e+00
2.576999999999879387e-01,4.794904088927472163e-02,-2.470032143812208869e-01,8.092994218393892991e-01
2.577999999999879277e-01,4.792434314665110912e-02,-2.469516380910767306e-01,5.157629014415612279e-01
2.578999999999879167e-01,4.789964996268740449e-02,-2.469120411829703599e-01,3.959690810637983005e-01
2.579999999999879057e-01,4.787496048769813300e-02,-2.468774586024665707e-01,3.458258050379149906e-01
2.580999999999878947e-01,4.785027437632177749e-02,-2.468447689246515142e-01,3.268967781506773584e-01
2.581999999999878836e-01,4.782559152311267187e-02,-2.468122952573969797e-01,3.247366725454459147e-01
